185,355982.412,4611599.318,691.150,VA 
186,356021.591,4611598.691,700.156,VA 
187,356033.693,4611623.274,690.153,VA 
188,355984.438,4611684.683,689.123,VA 
189,355967.167,4611701.315,690.156,VA 
190,355916.632,4611668.691,691.150,VA 
191,355868.656,4611636.067,700.156,VA 
192,355833.474,4611620.075,690.153,VA 
193,355800.210,4611587.452,689.123,VA 
194,355773.983,4611545.233,690.156,VA 
195,355757.991,4611509.411,691.150,VA 
196,355733.044,4611480.625,700.156,VA 
197,355706.817,4611454.398,690.153,VA 
198,355695.303,4611423.694,689.123,VA 
199,355687.627,4611401.305,690.156,VA 
200,355665.238,4611369.321,691.150,VA 
201,355656.282,4611354.608,700.156,VA 
202,355691.465,4611350.770,690.153,VA 
203,355724.088,4611350.130,689.123,VA 
204,355741.999,4611373.159,690.156,VA 
205,355766.307,4611382.114,691.150,VA 
206,355795.732,4611350.130,700.156,VA 
207,355836.032,4611339.256,690.153,VA 
208,355829.531,4611267.300,689.123,ARB
209,355846.187,4611333.000,690.156,ARB
210,355729.602,4611283.546,691.150,P
211,355779.516,4611009.485,700.156,VA I
212,355785.159,4611066.227,690.153,VA
213,355803.969,4611194.759,689.123,VA
214,355829.675,4611312.946,690.156,VA
215,355777.008,4611326.113,691.150,VA
216,355739.703,4611322.978,700.156,VA
217,355734.373,4611334.264,690.153,VA
218,355701.143,4611338.966,689.123,VA
219,355675.123,4611342.101,690.156,VA
220,355642.082,4611334.016,691.150,VA
221,355636.324,4611270.675,700.156,VA
222,355624.807,4611148.471,690.153,VA
223,355623.528,4611114.562,689.123,VA
224,355618.409,4611076.173,690.156,VA
225,355613.931,4611022.429,691.150,VA
226,355615.210,4611012.832,700.156,VA
227,355778.516,4611009.485,700.156,VA
228,355830.718,4611688.000,690.153,LEA I
229,355912.687,4611646.000,689.123,LEA
230,355960.906,4611602.000,690.156,LEA
231,355995.531,4611555.500,691.150,LEA
232,356033.218,4611518.000,700.156,LEA
233,356097.656,4611435.000,690.153,LEA
234,356168.687,4611380.000,689.123,LEA
235,356125.093,4611348.500,690.156,TX 10 SAN
236,356325.910,4611567.841,691.150,AC I
237,356339.880,4611568.159,700.156,AC
238,356355.276,4611568.159,690.153,AC
239,356374.020,4611567.835,689.123,AC
240,356392.181,4611567.835,690.156,AC
241,356409.886,4611568.152,691.150,AC
242,356426.500,4611567.558,700.156,AC
243,356441.408,4611565.805,690.153,AC
244,356450.526,4611561.246,689.123,AC
245,356459.085,4611554.215,690.156,AC
246,356464.791,4611545.806,691.150,AC
247,356470.055,4611532.975,700.156,AC
248,356472.005,4611511.531,690.153,AC
249,356472.963,4611480.610,689.123,AC
250,356476.188,4611368.200,690.156,AC
251,356476.647,4611306.745,691.150,AC
252,356476.185,4611258.249,700.156,AC
253,356476.648,4611203.555,690.153,AC
254,356477.108,4611153.864,689.123,AC
255,356476.651,4611094.317,690.156,AC
256,356475.217,4611052.866,691.150,AC
257,356474.754,4611010.291,700.156,AC
258,356474.297,4610992.913,690.153,AC
259,356325.853,4611570.341,689.123,AR I
260,356339.852,4611570.659,690.156,AR
261,356355.298,4611570.659,691.150,AR
262,356374.042,4611570.335,700.156,AR
263,356392.159,4611570.335,690.153,AR
264,356409.909,4611570.652,689.123,AR
265,356426.691,4611570.053,690.156,AR
266,356442.135,4611568.236,691.150,AR
267,356451.895,4611563.356,700.156,AR
268,356460.951,4611555.917,690.153,AR
269,356467.006,4611546.995,689.123,AR
270,356472.511,4611533.576,690.156,AR
271,356474.502,4611511.683,691.150,AR
272,356475.462,4611480.684,700.156,AR
273,356478.688,4611368.245,690.153,AR
274,356479.147,4611306.742,689.123,AR
275,356478.685,4611258.248,690.156,AR
276,356479.148,4611203.578,691.150,AR
277,356479.608,4611153.866,700.156,AR
278,356479.150,4611094.265,690.153,AR
279,356477.717,4611052.809,689.123,AR
280,356477.254,4611010.244,690.156,AR
281,356476.796,4610992.847,691.150,AR
282,356325.694,4611577.339,700.156,MD I
283,356339.772,4611577.659,690.153,MD
284,356355.358,4611577.659,689.123,MD
285,356374.102,4611577.335,690.156,MD
286,356392.096,4611577.335,691.150,MD
287,356409.971,4611577.655,700.156,MD
288,356427.226,4611577.038,690.153,MD
289,356444.170,4611575.045,689.123,MD
290,356455.730,4611569.265,690.156,MD
291,356466.176,4611560.684,691.150,MD
292,356473.206,4611550.324,700.156,MD
293,356479.387,4611535.258,690.153,MD
294,356481.492,4611512.109,689.123,MD
295,356482.459,4611480.893,690.156,MD
296,356485.687,4611368.372,691.150,MD
297,356486.147,4611306.735,700.156,MD
298,356485.685,4611258.244,690.153,MD
299,356486.148,4611203.640,689.123,MD
300,356486.609,4611153.871,690.156,MD
301,356486.149,4611094.117,691.150,MD
302,356484.715,4611052.650,700.156,MD
303,356484.253,4611010.114,690.153,MD
304,356483.794,4610992.663,689.123,MD
305,356325.626,4611580.338,690.156,MD I
306,356339.738,4611580.659,691.150,MD
307,356355.384,4611580.659,700.156,MD
308,356374.128,4611580.335,690.153,MD
309,356392.070,4611580.335,689.123,MD
310,356409.998,4611580.656,690.156,MD
311,356427.455,4611580.032,691.150,MD
312,356445.042,4611577.963,700.156,MD
313,356457.373,4611571.798,690.153,MD
314,356468.415,4611562.728,689.123,MD
315,356475.863,4611551.751,690.156,MD
316,356482.334,4611535.979,691.150,MD
317,356484.487,4611512.291,700.156,MD
318,356485.458,4611480.983,690.153,MD
319,356488.687,4611368.426,689.123,MD
320,356489.147,4611306.732,690.156,MD
321,356488.685,4611258.243,691.150,MD
322,356489.148,4611203.666,700.156,MD
323,356489.609,4611153.873,690.153,MD
324,356489.149,4611094.053,689.123,MD
325,356487.715,4611052.582,690.156,MD
326,356487.253,4611010.058,691.150,MD
327,356486.793,4610992.584,700.156,MD
328,356325.467,4611587.336,690.153,AR I
329,356339.659,4611587.659,689.123,AR
330,356355.444,4611587.659,690.156,AR
331,356374.188,4611587.335,691.150,AR
332,356392.007,4611587.335,700.156,AR
333,356410.060,4611587.658,690.153,AR
334,356427.990,4611587.018,689.123,AR
335,356447.076,4611584.772,690.156,AR
336,356461.208,4611577.706,691.150,AR
337,356473.640,4611567.495,700.156,AR
338,356482.064,4611555.080,690.153,AR
339,356489.210,4611537.662,689.123,AR
340,356491.477,4611512.717,690.156,AR
341,356492.455,4611481.191,691.150,AR
342,356495.686,4611368.552,700.156,AR
343,356496.147,4611306.725,690.153,AR
344,356495.686,4611258.239,689.123,AR
345,356496.148,4611203.728,690.156,AR
346,356496.609,4611153.879,691.150,AR
347,356496.148,4611093.905,700.156,AR
348,356494.713,4611052.423,690.153,AR
349,356494.252,4611009.928,689.123,AR
350,356493.790,4610992.400,690.156,AR
351,356325.410,4611589.835,691.150,AC I
352,356339.630,4611590.159,700.156,AC 
353,356355.466,4611590.159,690.153,AC 
354,356374.210,4611589.835,689.123,AC 
355,356391.985,4611589.835,690.156,AC 
356,356410.083,4611590.159,691.150,AC 
357,356428.181,4611589.512,700.156,AC 
358,356447.803,4611587.204,690.153,AC 
359,356462.578,4611579.817,689.123,AC 
360,356475.506,4611569.197,690.156,AC 
361,356484.278,4611556.270,691.150,AC 
362,356491.665,4611538.263,700.156,AC 
363,356493.974,4611512.869,690.153,AC 
364,356494.954,4611481.266,689.123,AC 
365,356498.186,4611368.597,690.156,AC 
366,356498.648,4611306.722,691.150,AC 
367,356498.186,4611258.238,700.156,AC 
368,356498.648,4611203.751,690.153,AC 
369,356499.109,4611153.881,689.123,AC 
370,356498.648,4611093.853,690.156,AC 
371,356497.213,4611052.366,691.150,AC 
372,356496.751,4611009.882,700.156,AC 
373,356496.289,4610992.334,690.153,AC 
374,356193.172,4611564.000,689.123,AC I
375,356222.340,4611564.175,690.156,AC
376,356245.180,4611564.175,691.150,AC
377,356263.007,4611564.396,700.156,AC
378,356281.956,4611564.840,690.153,AC
379,356303.435,4611565.390,689.123,AC
380,356314.741,4611567.005,690.156,AC
381,355974.927,4611703.659,691.150,VA I
382,355996.904,4611685.884,700.156,VA
383,356020.173,4611654.858,690.153,VA
384,356041.503,4611627.388,689.123,VA
385,356041.180,4611618.985,690.156,VA
386,356030.515,4611600.563,691.150,VA
387,356043.765,4611599.594,700.156,VA
388,356074.468,4611601.210,690.153,VA
389,356107.109,4611600.563,689.123,VA
390,356136.842,4611600.563,690.156,VA
391,356168.514,4611598.301,691.150,VA
392,356191.461,4611595.392,700.156,VA
393,356215.376,4611604.118,690.153,VA
394,356218.285,4611628.357,689.123,VA
395,356218.285,4611664.554,690.156,VA
396,356218.285,4611709.153,691.150,VA
397,356218.285,4611755.045,700.156,VA
398,356216.669,4611778.638,690.153,VA
399,356199.540,4611778.315,689.123,VA
400,356146.215,4611778.315,690.156,VA
401,356110.664,4611776.375,691.150,VA
402,356082.871,4611774.760,700.156,VA
403,356043.119,4611773.144,690.153,VA
404,356020.173,4611767.650,689.123,VA
405,356010.801,4611757.631,690.156,VA
406,355995.611,4611734.685,691.150,VA
407,355982.684,4611721.434,700.156,VA
408,355977.189,4611711.416,690.153,VA
409,355975.574,4611705.598,689.123,VA
410,355975.228,4611649.767,690.156,P
411,355908.606,4611509.200,691.150,ARB
412,355925.737,4611556.000,700.156,ARB
413,355948.481,4611584.200,690.153,ARB
414,355987.050,4611593.300,689.123,ARB
415,356037.856,4611595.200,690.156,ARB
416,356086.918,4611596.200,691.150,ARB
417,356193.259,4611583.512,700.156,AC IC
418,356214.298,4611587.525,690.153,AC C
419,356225.632,4611604.044,689.123,AC C
420,356225.645,4611603.999,690.156,AC I
421,356225.666,4611623.690,691.150,AC
422,356225.725,4611656.492,700.156,AC
423,356225.776,4611685.815,690.153,AC
424,356225.827,4611714.456,689.123,AC
425,356225.863,4611734.573,690.156,AC
426,356225.863,4611758.099,691.150,AC
427,356225.904,4611757.889,700.156,AC
428,356228.145,4611603.996,690.153,AR I
429,356228.166,4611623.686,689.123,AR
430,356228.225,4611656.487,690.156,AR
431,356228.276,4611685.810,691.150,AR
432,356228.327,4611714.451,700.156,AR
433,356228.363,4611734.571,690.153,AR
434,356228.363,4611758.099,689.123,AR
435,356248.145,4611603.974,690.156,MD I
436,356248.166,4611623.657,691.150,MD
437,356248.225,4611656.452,700.156,MD
438,356248.276,4611685.775,690.153,MD
439,356248.327,4611714.416,689.123,MD
440,356248.363,4611734.554,690.156,MD
441,356248.363,4611758.099,691.150,MD
442,356253.145,4611603.969,700.156,MI I
443,356253.166,4611623.650,690.153,MI
444,356253.225,4611656.443,689.123,MI
445,356253.276,4611685.766,690.156,MI
446,356253.327,4611714.407,691.150,MI
447,356253.363,4611734.549,700.156,MI
448,356253.363,4611758.099,690.153,MI
449,356278.145,4611603.942,689.123,AR I
450,356278.166,4611623.614,690.156,AR
451,356278.225,4611656.399,691.150,AR
452,356278.276,4611685.721,700.156,AR
453,356278.327,4611714.363,690.153,AR
454,356278.363,4611734.527,689.123,AR
455,356278.363,4611758.099,690.156,AR
456,356280.645,4611603.939,691.150,AC I
457,356280.666,4611623.611,700.156,AC
458,356280.725,4611656.395,690.153,AC
459,356280.776,4611685.717,689.123,AC
460,356280.827,4611714.358,690.156,AC
461,356280.863,4611734.525,691.150,AC
462,356280.863,4611758.099,700.156,AC
463,355980.495,4611784.814,690.153,RI I
464,355949.770,4611758.569,689.123,RI
465,355915.204,4611734.885,690.156,RI
466,355888.320,4611711.202,691.150,RI
467,355860.796,4611697.119,700.156,RI
468,355835.191,4611677.276,690.153,RI
469,355817.269,4611652.312,689.123,RI
470,355787.824,4611633.749,690.156,RI
471,355748.778,4611595.343,691.150,RI
472,355725.094,4611558.857,700.156,RI
473,355661.724,4611531.333,690.153,RI
474,355648.281,4611487.806,689.123,RI
475,355650.842,4611461.562,690.156,RI
476,355626.518,4611418.675,691.150,RI
477,355594.513,4611372.587,700.156,RI
478,355595.793,4611314.978,690.153,RI
479,355580.080,4611286.908,689.123,TX 12 SAN
480,355591.312,4611266.330,690.156,RI
481,355586.832,4611228.564,691.150,RI
482,355584.911,4611188.238,700.156,RI
483,355585.551,4611157.513,690.153,RI
484,355575.950,4611118.466,689.123,RI
485,355575.310,4611079.420,690.156,RI
486,355542.664,4611061.497,691.150,RI
487,355536.913,4611087.822,700.156,P
488,355490.176,4611058.297,690.153,RI
489,355428.086,4611049.975,689.123,RI
490,355388.400,4611053.816,690.156,RI
491,355349.353,4611058.937,691.150,RI
492,355303.266,4611061.497,700.156,RI
493,355278.942,4611051.896,690.153,RI
494,355239.256,4611049.975,689.123,RI
495,355188.048,4611049.975,690.156,RI
496,355147.081,4611048.055,691.150,RI
497,355123.397,4611042.934,700.156,RI
498,355120.990,4611024.815,690.153,RI I
499,355154.913,4611026.095,689.123,RI
500,355181.156,4611026.095,690.156,RI
501,355210.599,4611024.175,691.150,RI
502,355239.402,4611023.535,700.156,RI
503,355279.726,4611027.375,690.153,RI
504,355302.128,4611028.655,689.123,RI
505,355340.532,4611028.655,690.156,RI
506,355382.776,4611030.575,691.150,RI
507,355415.419,4611032.495,700.156,RI
508,355457.023,4611033.135,690.153,RI
509,355496.707,4611034.416,689.123,RI
510,355524.230,4611037.616,690.156,RI
511,355550.473,4611038.896,691.150,RI
512,355581.196,4611044.017,700.156,RI
513,355592.077,4611054.898,690.153,RI
514,355599.118,4611074.100,689.123,RI
515,355601.038,4611088.181,690.156,RI
516,355607.439,4611129.785,691.150,RI
517,355616.400,4611157.308,700.156,RI
518,355617.680,4611180.990,690.153,RI
519,355618.320,4611218.114,689.123,RI
520,355619.600,4611250.117,690.156,RI
521,355622.800,4611284.041,691.150,RI
522,355622.800,4611309.643,700.156,RI
523,355629.201,4611330.765,690.153,RI
524,355634.321,4611346.127,689.123,RI
525,355646.367,4611360.624,690.156,RI
526,355658.017,4611387.508,691.150,RI
527,355686.245,4611423.801,700.156,RI
528,355698.343,4611459.198,690.153,RI
529,355740.012,4611500.868,689.123,RI
530,355768.688,4611551.499,690.156,RI
531,355794.228,4611598.994,691.150,RI
532,355836.346,4611635.287,700.156,RI
533,355881.152,4611653.657,690.153,RI
534,355914.309,4611675.612,689.123,RI
535,355965.772,4611711.842,690.156,RI
536,355991.377,4611746.407,691.150,RI
537,356015.700,4611770.731,700.156,RI
538,355616.874,4611052.153,690.153,VA I
539,355636.830,4611051.299,689.123,VA
540,355662.455,4611050.522,690.156,VA
541,355680.625,4611049.823,691.150,VA
542,355712.850,4611049.358,700.156,VA
543,355740.106,4611049.125,690.153,VA
544,355768.965,4611047.842,689.123,VA
545,355782.752,4611046.416,690.156,VA
546,355649.390,4611084.494,691.150,TX 5 SAN
547,355755.801,4611022.071,700.156,TX 8 SAN
548,355767.444,4611143.683,690.153,TX 12 SAN
549,355627.967,4611179.083,689.123,VA I
550,355652.907,4611177.644,690.156,VA
551,355694.891,4611174.634,691.150,VA
552,355735.449,4611171.941,700.156,VA
553,355767.293,4611170.357,690.153,VA
554,355794.226,4611168.772,689.123,VA
555,355800.052,4611168.320,690.156,VA
556,355650.684,4611240.390,691.150,P
557,355634.919,4611254.335,700.156,VA I
558,355645.490,4611253.726,690.153,VA
559,355652.867,4611253.460,689.123,VA
560,355686.582,4611253.327,690.156,VA
561,355727.311,4611252.034,691.150,VA
562,355751.555,4611242.337,700.156,VA
563,355778.708,4611241.044,690.153,VA
564,355797.493,4611237.940,689.123,VA
565,355807.971,4611236.621,690.156,VA
566,355812.624,4611235.926,691.150,VA
567,355824.031,4611007.000,700.156,PA I
568,355825.531,4611052.500,690.153,PA
569,355828.852,4611079.626,689.123,PA
570,355831.531,4611101.500,690.156,PA
571,355836.312,4611129.000,691.150,PA
572,355841.093,4611156.500,700.156,PA
573,355863.138,4611154.108,690.153,PA
574,355914.590,4611148.525,689.123,PA
575,355951.687,4611144.500,690.156,PA
576,355946.055,4611102.408,691.150,PA
577,355939.658,4611054.598,700.156,PA
578,355933.156,4611006.000,690.153,PA
579,355906.261,4611006.406,689.123,PA
580,355857.709,4611006.691,690.156,PA
581,355824.031,4611007.000,691.150,PA
582,355831.531,4611013.000,700.156,E I
583,355848.093,4611148.000,690.153,E
584,355895.281,4611143.000,689.123,E
585,355878.750,4611011.000,690.156,E
586,355831.531,4611013.000,691.150,E
587,355906.187,4611119.500,700.156,TR PI
588,355908.000,4611139.000,690.153,TR PI
589,355942.156,4611135.500,689.123,TR PI
590,355921.616,4611074.249,690.156,TC SAN
591,355922.707,4611079.158,691.150,TC SAN
592,355897.066,4611044.516,700.156,TC SAN
593,355900.612,4611047.244,690.153,TC SAN
594,355912.614,4611023.785,689.123,TC SAN
595,355906.341,4611027.877,690.156,TC SAN
596,355854.156,4611169.000,691.150,E I
597,355871.687,4611261.500,700.156,E
598,355911.968,4611254.500,690.153,E
599,355898.406,4611188.000,689.123,E
600,355947.000,4611182.000,690.156,E
601,355942.625,4611156.000,691.150,E
602,355854.156,4611169.000,700.156,E
603,355839.093,4611162.000,690.153,FA
604,355890.432,4611156.000,689.123,ARB
605,355874.593,4611271.000,690.156,VA I
606,355882.250,4611307.500,691.150,VA
607,355969.312,4611291.500,700.156,VA
608,355961.343,4611252.500,690.153,VA
609,355874.593,4611271.000,689.123,VA
610,355877.012,4611265.700,690.156,ARB
611,355895.593,4611262.200,691.150,ARB
612,355912.393,4611258.700,700.156,ARB
613,355939.937,4611252.700,690.153,ARB
614,355887.093,4611277.000,689.123,TR PI
615,355891.687,4611299.500,690.156,TR PI
616,355949.437,4611288.000,691.150,TR PI
617,355844.062,4611163.000,700.156,MU I
618,355908.168,4611155.676,690.153,MU
619,355953.468,4611150.500,689.123,MU
620,355973.788,4611256.115,690.156,MU
621,355981.750,4611297.500,691.150,MU
622,355927.023,4611307.091,700.156,MU
623,355876.187,4611316.000,690.153,MU
624,355856.195,4611242.182,689.123,MU
625,355851.406,4611224.500,690.156,MU
626,355848.440,4611199.667,691.150,MU
627,355844.062,4611163.500,700.156,MU
628,355919.531,4611417.500,690.153,VA I
629,355914.983,4611402.421,689.123,VA
630,355907.015,4611376.000,690.156,VA
631,355894.500,4611334.500,691.150,VA
632,355937.335,4611324.758,700.156,VA
633,355975.843,4611316.000,690.153,VA
634,355982.581,4611337.271,689.123,VA
635,355994.472,4611374.812,690.156,VA
636,356001.500,4611397.000,691.150,VA
637,355982.760,4611401.687,700.156,VA
638,355948.162,4611410.339,690.153,VA
639,355919.531,4611417.500,689.123,VA
640,355925.281,4611430.000,690.156,E I
641,355935.526,4611457.866,691.150,E
642,355955.062,4611511.000,700.156,E
643,355990.947,4611500.256,690.153,E
644,356035.218,4611487.000,689.123,E
645,356014.391,4611431.765,690.156,E
646,356006.750,4611411.500,691.150,E
647,355925.281,4611430.000,700.156,E
648,355879.781,4611324.500,690.153,VA I
649,355894.256,4611372.448,689.123,VA
650,355912.687,4611433.500,690.156,VA
651,355927.257,4611467.944,691.150,VA
652,355950.968,4611524.000,700.156,VA
653,355999.359,4611511.250,690.153,VA
654,356047.750,4611498.500,689.123,VA
655,356024.673,4611429.036,690.156,VA
656,355995.603,4611341.528,691.150,VA
657,355983.468,4611305.000,700.156,VA
658,355880.781,4611324.500,690.153,VA
659,355906.375,4611431.000,689.123,FA
660,355882.437,4611346.000,690.156,TC REG
661,355881.375,4611350.500,691.150,TC REG
662,355978.093,4611553.000,700.156,TC REG
663,355973.718,4611555.500,690.153,TC REG
664,355950.375,4611529.477,689.123,ARB
665,356005.081,4611555.500,690.156,ARB
666,356012.793,4611543.300,691.150,ARB
667,355996.300,4611536.000,700.156,ARB
668,355986.206,4611538.800,690.153,ARB
669,355988.581,4611550.700,689.123,ARB
670,355971.793,4611541.000,690.156,ARB
671,355957.500,4611540.500,691.150,ARB
672,355968.175,4611552.500,700.156,ARB
673,355956.074,4611567.345,690.153,ARB
674,356032.543,4611511.200,689.123,ARB
675,356022.012,4611522.200,690.156,ARB
676,356006.875,4611527.000,691.150,ARB
677,355995.218,4611521.231,700.156,ARB
678,356013.187,4611560.000,690.153,PA I
679,356059.000,4611559.492,689.123,PA
680,356137.991,4611558.615,690.156,PA
681,356193.343,4611558.000,691.150,PA
682,356192.593,4611537.264,700.156,PA
